Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating
WOSG.L,510.0,0.002949852507374562,0.02168693586274929,51.73900127410889,60.416666666666664,39.03225806451612,18.106146304675715,23.137116281648748,57.35293970984372,"Volatility_30, Trend_MA50, Momentum_20",46.0,Below Average
CCH.L,4151.0,-0.0009626955475331433,0.01687156260630026,49.02088642120361,59.375,42.929292929292934,18.690601688704156,22.951444708737313,31.27753303964758,"Return_10d, RSI_14, Volatility_30",50.7,Neutral
BAB.L,1089.5,-0.014473089099954817,0.028806316787923586,64.1388475894928,54.375,43.959153661670825,39.311809781383815,38.978066570338385,12.038834951456309,"Z_Score_20, Trend_MA50, Volatility_30",63.4,Above Average
HWDN.L,813.5,-0.0018404907975460016,0.01921528544183645,40.67647159099579,55.208333333333336,25.67652347652347,19.0534188034188,19.399619978696542,41.19850187265918,"Momentum_20, Trend_MA50, Return_10d",36.6,Below Average
AJB.L,526.0,-0.004730368968779541,0.019068455045099075,43.97697150707245,62.708333333333336,36.76063973976687,14.917179311916154,20.080301087166074,53.58851674641148,"Trend_MA50, RSI_14, Volatility_30",42.3,Below Average
ALFA.L,154.39999389648438,-0.0077121604110537145,0.021840420766590513,78.60958576202393,65.83333333333334,43.20955165692008,36.20855075586533,38.343371568627944,49.35063455253358,"Trend_MA50, Volatility_30, Return_10d",61.2,Above Average
BBY.L,802.0,0.006273525721455453,0.01736628245417493,35.85894703865051,51.25,29.859422492401215,26.78262163368546,27.1006791847126,38.21989528795812,"Volatility_30, Trend_MA50, Z_Score_20",41.1,Below Average
BME.L,172.6999969482422,-0.011448197108970382,0.025901088701421056,61.13322973251343,50.10526315789474,26.153691665345384,33.581506213085156,27.876179296552323,32.06996799213482,"Momentum_20, Return_10d, Volatility_30",50.2,Neutral
BTRW.L,254.10000610351562,-0.008583619954091515,0.028357926381985383,40.40932059288025,61.25,26.585630743525478,16.518105326421754,19.807524774966634,38.833344099251256,"Volatility_30, Momentum_20, Z_Score_20",43.0,Below Average
BYG.L,915.0,-0.005434782608695676,0.02020817111214125,36.863356828689575,63.95833333333333,23.597948929018536,14.202470957034851,15.038453289211635,52.61780104712042,"Trend_MA50, Volatility_30, Return_5d",35.7,Below Average
CAML.L,146.39999389648438,0.0027396842224958196,0.023864691152204697,77.84675359725952,51.041666666666664,34.170683118051535,25.363384032255468,26.730571016285303,19.178095076847825,"Volatility_30, Z_Score_20, Momentum_20",63.9,Above Average
CCC.L,3770.0,-0.007894736842105288,0.03200686766264581,44.01116073131561,55.83333333333333,36.70217209690894,17.39534901493754,20.87554457418033,74.95741056218057,"Momentum_20, Volatility_30, Return_10d",31.1,Below Average
CLDN.L,365.0,0.005509641873278293,0.013998182446189342,21.23057097196579,72.29166666666666,40.648148148148145,26.287906525206296,26.282662108749065,76.92307692307693,"Trend_MA50, Volatility_30, Z_Score_20",27.1,Below Average
CMCX.L,376.4649963378906,-0.002741731555256588,0.01624389142273967,53.389304876327515,60.0,36.98290598290598,23.82667690732207,28.573329199927667,59.59475165962228,"Trend_MA50, Volatility_30, Volume_MA_Ratio",46.9,Below Average
CTEC.L,218.8000030517578,-0.004549590473684084,0.02230789159053673,47.073712944984436,57.05263157894738,18.57256016294918,13.217869043640368,15.088793412101683,44.827586206896555,"Trend_MA50, Z_Score_20, Volatility_30",37.1,Below Average
DOM.L,198.5070037841797,-0.0009712791496054862,0.028001970741627535,40.8924400806427,67.08333333333334,47.26605023280215,39.07218616155804,38.98142139543826,66.49393303530701,"Momentum_20, Trend_MA50, RSI_14",42.4,Below Average
