Ticker,Latest Price ($),Daily Return,Volatility,Predicted Prob Up (%),Accuracy (%),Precision (%),Recall (%),F1 Score (%),RSI_14,Top Features,Score,Rating,Model,Feature_Set
HSBA.L,1552.5999755859375,0.0154349088201029,0.012590041812049434,44.279108076296666,56.25,43.1978021978022,14.82721626199887,21.38956147430724,58.68020141006877,"Volatility_30, Trend_MA50, Momentum_20",43.0,Below Average,catboost,base
TMO,609.8200073242188,0.011008346976134842,0.014547715062450173,35.40518696402303,55.78947368421052,34.06546868432115,29.522067363530777,27.484512645637967,38.5655408591139,"Volatility_30, Momentum_20, Trend_MA50",43.0,Below Average,catboost,base
AMZN,256.7799987792969,0.01941323356027369,0.033408476753280805,34.65514714346025,60.42105263157894,45.909946236559136,32.035395976572445,36.913390663390665,48.023918600610614,"Volatility_30, Momentum_20, Trend_MA50",43.0,Below Average,catboost,base
CRDA.L,3177.0,-0.008426966292134797,0.017796052585291103,17.382291891695502,61.458333333333336,41.836194764987326,16.12717086834734,22.241654223682467,25.849056603773576,"Volatility_30, Trend_MA50, RSI_14",43.0,Below Average,catboost,base
IHG.L,153.5,0.00754836790556479,0.015279307004677528,36.72803574347715,56.875,31.302622970320584,23.331882573818056,25.754782683548903,39.175260434827976,"Volatility_30, Trend_MA50, Return_10d",42.8,Below Average,catboost,base
CB,338.25,-0.0012401848734210352,0.009757383455384135,51.907178538840256,60.63157894736842,28.15277777777778,15.07936507936508,18.405405405405407,46.60219526705147,"Volatility_30, Trend_MA50, Return_10d",42.7,Below Average,catboost,base
SCHW,107.25,-0.0007453818102101106,0.012128999770471709,34.16472955990588,56.421052631578945,34.02754587618471,27.101185552798448,28.252819076348487,35.838467377602356,"Trend_MA50, Volatility_30, Return_10d",42.7,Below Average,catboost,base
TTE.PA,78.7699966430664,0.004975751509501691,0.013251511737214105,50.48708587140387,57.93814432989691,31.622807017543856,14.505494505494505,19.57836683864081,55.41969401618524,"Volatility_30, Momentum_20, Trend_MA50",42.6,Below Average,catboost,base
ORCL,150.27999877929688,-0.017392465147425762,0.03350091092500888,40.1591415660327,56.0,41.46252665522442,29.276090627638617,31.89632170764246,53.30901257067493,"Volatility_30, Trend_MA50, Momentum_20",42.4,Below Average,catboost,base
PUM.DE,21.690000534057617,-0.023852331038477503,0.015846668147156927,21.15906703655138,57.5,35.142857142857146,19.79653679653679,24.576178150979853,22.749602687893272,"Volatility_30, Trend_MA50, Momentum_20",42.4,Below Average,catboost,base
PSON.L,1160.5,0.0008624407072013174,0.010317421690171946,24.01380089608938,63.54166666666667,42.364949807674265,26.50827067669173,29.327272727272724,37.93103448275862,"Volatility_30, Trend_MA50, Momentum_20",42.3,Below Average,catboost,base
HLMA.L,3634.0,0.012820512820512775,0.018444669058709992,39.37130737977311,57.916666666666664,40.50622471210706,24.362065779748708,28.01573320195243,58.423913043478265,"Volatility_30, Trend_MA50, Momentum_20",41.7,Below Average,catboost,base
ATO.PA,24.81999969482422,-0.007993635462840043,0.016247900752137324,26.903511509369533,50.30927835051547,30.97510934198241,17.57893977721564,21.008383396123953,14.715706156016012,"Volatility_30, Trend_MA50, Momentum_20",41.7,Below Average,catboost,base
BLK,1079.6500244140625,0.016236821916032707,0.014339140969392627,17.25281610703579,58.526315789473685,38.73638642059694,17.232793046746533,21.955322455322452,29.733294642150526,"Volatility_30, Trend_MA50, Momentum_20",41.6,Below Average,catboost,base
BAC,62.689998626708984,0.0020779611663095388,0.009241707035621969,45.23612902650946,55.578947368421055,36.553446553446555,14.36612999403697,18.698349678994838,58.62068511926842,"Volatility_30, Trend_MA50, Momentum_20",41.2,Below Average,catboost,base
GLEN.L,605.5,0.009671481865780596,0.01966260547835025,37.34857287096747,57.473684210526315,43.53682501708818,20.896726189257624,26.096963215343912,54.398395433155905,"Trend_MA50, Volatility_30, Momentum_20",41.2,Below Average,catboost,base
DGE.L,1603.0,0.00031201248049916863,0.01869448324056905,29.99613107000641,66.66666666666666,33.67676767676768,10.507130124777182,15.517742219829506,30.0,"Volatility_30, Trend_MA50, Momentum_20",41.1,Below Average,catboost,base
MNDI.L,825.7999877929688,-0.00024214552909351816,0.012240575867779088,26.510875000362965,64.375,35.5018315018315,20.7602402272809,24.28191470892563,36.5609421210971,"Trend_MA50, Volatility_30, Return_10d",41.0,Below Average,catboost,base
BHP.L,3231.0,-0.006151953245155384,0.01940504036554486,10.413679105182682,57.083333333333336,46.09857978279031,17.28917666232794,22.723104056437386,26.13636363636364,"Volatility_30, Momentum_20, Trend_MA50",40.5,Below Average,catboost,base
LR.PA,141.85000610351562,0.016845921889000914,0.01870212184615687,55.736146129039945,59.175257731958766,30.921568627450977,25.103642111355995,23.427944144504757,60.055877827456435,"Trend_MA50, Volatility_30, Momentum_20",40.4,Below Average,catboost,base
CVS,94.66000366210938,-0.0066113679018268146,0.017104494859892735,25.17306677208414,59.78947368421052,53.82796456023,24.28902150723635,32.99567099567099,56.43644934865681,"Trend_MA50, Volatility_30, Momentum_20",40.4,Below Average,catboost,base
C,138.82000732421875,0.0023105221965251665,0.013538956881838878,46.82188492190617,56.8421052631579,63.9025641025641,20.324612403100776,28.040008436265953,75.08750573939413,"Trend_MA50, Volatility_30, Momentum_20",40.3,Below Average,catboost,base
NWG.L,697.7999877929688,0.022567354671666928,0.012341870354671412,29.395944638820893,55.20833333333333,49.89975157898596,25.183342259441382,32.974912606320785,59.162315376405246,"Volatility_30, Trend_MA50, Return_10d",40.2,Below Average,catboost,base
HEN3.DE,72.30000305175781,-0.01872960433906279,0.012280231720583781,26.6099275527704,60.41666666666667,32.733035828126994,31.007326007326004,28.70862470862471,30.63460873891276,"Volatility_30, Momentum_20, Trend_MA50",40.2,Below Average,catboost,base
MTX.DE,343.70001220703125,0.015661992925945833,0.01571766210110454,24.46383044059253,62.708333333333336,49.3043623043623,30.201280546108137,36.65392710756619,43.98342175542151,"Volatility_30, Trend_MA50, Momentum_20",40.2,Below Average,catboost,base
IMB.L,2490.0,0.000803858520900258,0.013530115578652756,40.160574543002994,58.54166666666667,33.00476190476191,23.267323827964557,26.139605981049396,47.94952681388013,"Volatility_30, Momentum_20, Trend_MA50",39.9,Below Average,catboost,base
